accounts_opened,bankruptcies,collections,credit_history,credit_inquiries_last_6_months,judgements,past_due_accounts,open_accounts,card_utilization,tax_liens,high_credit_limit,annual_income,historical_result
7,0,0,155,1,0,0,6,0.965023,0,43966,24000,FALSE
7,0,0,230,3,0,0,13,0.79756,0,233725,120000,FALSE
5,0,2,179,4,0,0,3,0.633333,0,24705,25000,FALSE
3,0,0,388,7,0,0,9,0.576521,0,225576,25200,FALSE
4,0,0,65,0,0,0,3,0.959762,0,4200,30000,FALSE
0,0,3,134,2,0,0,0,0,0,0,35000,TRUE
0,0,6,76,0,0,0,0,0,0,0,25000,TRUE
3,0,1,124,5,0,0,9,0,0,60880,33200,FALSE
1,0,0,262,1,0,0,4,0,0,61598,62000,FALSE
4,0,0,124,0,0,0,8,0.99,0,39963,36000,FALSE
5,0,0,131,2,0,0,6,0.973062,0,26438,45000,FALSE
1,0,3,135,0,0,0,2,0,0,25456,2000,FALSE
4,0,2,112,1,0,0,16,0.69375,0,60859,25000,FALSE
23,0,0,276,23,0,0,28,0.540546,0,105689,45209,FALSE
2,0,2,119,0,0,0,2,0,0,4750,25000,TRUE
2,0,11,101,0,0,0,1,0,0,485,32000,FALSE
6,0,4,117,1,0,1,23,1.372,0,104772,59000,FALSE
2,0,1,233,1,0,1,2,0,0,151295,50000,TRUE
2,0,1,133,1,0,0,2,1.009,0,16600,15000,FALSE
0,0,1,124,0,0,0,0,0,0,0,35000,FALSE
6,0,1,82,1,0,0,5,0.323333,0,17312,70000,FALSE
2,0,0,184,3,0,0,6,0.651628,0,90071,110000,FALSE
5,0,0,189,0,0,0,9,0.756167,0,30600,40000,FALSE
0,0,3,56,0,0,0,0,0,0,0,36000,TRUE
9,0,9,189,3,0,2,9,0.808767,0,242882,58000,TRUE
9,0,0,194,0,0,0,12,0.530945,0,250648,90000,FALSE
5,0,2,71,9,0,0,13,0.259676,0,64493,60000,FALSE
6,0,0,133,0,0,0,7,0.549146,0,69549,38500,FALSE
6,0,0,127,1,0,0,5,0.992,0,60610,51750,FALSE
1,0,0,104,0,0,0,5,0.226258,0,34397,50000,FALSE
4,0,0,216,1,0,0,9,0.287411,0,407050,160000,FALSE
4,0,6,86,6,0,0,23,1.45,0,46387,48000,TRUE
13,0,2,84,7,0,0,16,0.6024,0,64666,52000,FALSE
8,0,6,140,8,0,2,4,0,0,174561,37458,TRUE
2,0,3,239,0,0,0,13,0,0,81316,52416,FALSE
1,0,1,377,0,0,0,1,0,0,13413,115000,FALSE
1,0,1,96,1,0,0,1,0,0,24310,21000,FALSE
10,0,0,171,5,0,0,16,0.517937,0,90424,37250,FALSE
3,0,0,152,12,0,0,4,1.05778,0,36808,50000,FALSE
2,0,0,317,1,0,0,3,0.123127,0,301090,76900,FALSE
1,0,2,80,2,1,0,0,0,0,0,36000,TRUE
9,0,3,349,0,0,0,9,0.543523,0,35168,36000,FALSE
4,0,0,96,0,0,0,5,0.742985,0,60866,31680,FALSE
2,0,5,193,3,0,0,1,0,0,8496,24000,FALSE
2,0,3,207,8,0,0,9,0.175,0,22586,37440,FALSE
5,0,2,42,3,0,1,3,0,0,15145,1200,TRUE
9,0,3,240,7,0,0,12,0.702913,0,258258,99403,FALSE
1,0,0,151,2,0,0,1,0,0,12821,57000,FALSE
6,0,0,353,0,0,0,18,0.914732,0,99514,45000,FALSE
10,0,0,53,1,0,0,16,0.959167,0,75409,19000,FALSE
3,0,0,311,1,0,0,12,0.937987,0,323710,65000,FALSE
6,0,0,284,7,0,0,5,0.864741,0,11600,60000,FALSE
7,0,0,102,5,0,0,15,0.8715,0,64844,55000,FALSE
3,0,1,59,3,0,1,5,0.627,0,18275,13000,FALSE
7,0,0,122,1,0,0,8,0.583154,0,20927,60000,FALSE
5,0,4,79,1,0,0,6,0.707391,0,38302,30000,FALSE
10,0,1,291,7,0,0,15,0.762441,0,77520,28000,FALSE
3,0,0,187,0,0,0,5,0.734314,0,25050,53508,FALSE
2,0,0,88,1,0,0,8,0.487857,0,37953,50000,FALSE
2,0,1,176,2,0,0,2,0,0,5409,39000,FALSE
3,0,2,332,0,0,0,15,0,0,108639,34000,FALSE
18,0,0,255,13,0,0,16,0.782802,0,52621,35000,FALSE
5,0,0,37,0,0,0,6,0.894673,0,34948,24000,FALSE
2,0,0,45,1,0,0,2,0,0,1834,15000,TRUE
2,0,3,108,0,0,0,1,0,0,10101,14440,FALSE
0,0,1,120,1,0,0,2,0.238286,0,1750,50000,FALSE
8,0,2,197,7,0,0,11,0.67035,0,26440,65000,FALSE
8,0,0,287,4,0,0,8,0.964138,0,52049,65000,FALSE
2,0,11,189,8,1,0,6,0,0,10573,45000,FALSE
22,0,0,145,10,0,0,28,0.869209,0,70062,160000,FALSE
4,0,0,186,1,0,0,3,0.32625,0,11746,35000,FALSE
0,0,2,61,7,0,0,2,0,0,9500,30000,FALSE
6,0,0,243,5,0,0,6,0.277697,0,325000,150000,FALSE
0,0,0,117,2,0,0,5,0.298769,0,42434,65000,FALSE
4,0,3,158,0,1,1,5,1.09429,0,8079,50000,FALSE
3,0,2,69,1,0,0,0,0,0,0,31000,TRUE
11,0,1,179,10,0,0,13,0.931374,0,45455,43000,FALSE
3,0,0,182,4,0,0,2,0.993333,0,17569,20640,FALSE
5,0,0,273,1,0,0,13,0.890933,0,156739,140000,FALSE
5,0,0,63,2,0,0,7,0.70945,0,109093,80000,FALSE
0,0,5,96,0,0,0,0,0,0,0,35000,TRUE
5,0,0,117,1,0,0,7,0.887219,0,43332,80000,FALSE
3,0,0,219,1,0,0,3,0.425,0,4657,44000,FALSE
3,0,4,363,0,0,0,1,1.18,0,250,50,TRUE
2,0,2,190,0,0,0,1,0,0,27721,56000,FALSE
4,0,2,164,1,0,0,5,0.757313,0,34744,1100,FALSE
4,0,2,326,5,0,0,1,0,0,15625,40000,TRUE
2,0,0,120,1,0,0,5,0.1338,0,222324,20000,FALSE
12,0,0,175,1,0,4,23,0.972347,0,310799,50000,FALSE
2,0,5,93,0,0,0,11,0,0,23334,27000,FALSE
5,0,0,261,1,0,1,5,0.899721,0,154029,43000,FALSE
3,0,0,319,0,0,0,11,0.669791,0,88946,54000,FALSE
1,0,3,352,1,0,0,0,0,0,0,32000,TRUE
6,0,1,253,0,0,0,8,1.01,0,66596,74000,FALSE
2,0,1,188,2,0,0,4,0,0,56743,24000,FALSE
4,0,0,308,1,0,0,7,0.313942,0,697364,170000,FALSE
1,0,2,248,2,0,0,2,0.425714,0,1100,40000,FALSE
1,0,3,50,1,0,0,2,0.492174,0,22947,27700,FALSE
2,0,2,61,0,0,0,2,0.63375,0,800,24000,FALSE
2,0,0,263,2,0,0,4,0.183649,0,255931,158000,FALSE
4,0,3,277,1,0,0,1,0,0,1170,10000,FALSE
3,0,0,353,2,0,0,5,0.807,0,8823,48000,FALSE
2,0,0,357,0,0,0,9,0.620483,0,43500,24000,FALSE
7,0,0,66,1,0,0,10,0.439534,0,38600,30000,FALSE
1,0,1,108,2,0,0,1,0,0,38521,20000,FALSE
21,0,1,430,4,0,0,21,0.808512,0,35980,47000,FALSE
3,0,0,104,3,0,0,6,0.287727,0,75052,37000,FALSE
10,0,3,304,14,0,0,9,0.767665,0,50865,60000,FALSE
1,0,0,110,0,0,0,3,1.19,0,6425,0,FALSE
7,0,5,182,5,0,0,4,0,0,6336,3600,FALSE
4,0,0,300,1,0,0,3,0.4635,0,117854,55000,FALSE
1,0,3,186,1,0,0,5,0.845484,0,179286,175000,FALSE
1,0,2,122,2,1,0,0,0,0,0,12000,TRUE
4,0,0,369,4,0,0,4,0.781264,0,17357,60000,FALSE
6,0,0,213,0,0,1,3,1.077,0,113665,55000,FALSE
5,0,1,158,9,0,0,4,0.56375,0,43543,50000,FALSE
5,0,1,58,18,0,0,5,0.816471,0,18536,46000,FALSE
5,0,0,203,0,0,0,6,0.72646,0,583130,120000,FALSE
2,0,3,209,0,0,0,4,0,0,12667,14000,TRUE
21,0,0,233,12,0,0,24,0.712743,0,263581,97000,FALSE
4,0,4,176,4,1,0,5,0.874545,0,39166,36000,FALSE
3,0,0,298,2,0,0,8,0.919807,0,10350,72000,FALSE
6,0,0,556,1,0,0,9,0.528615,0,26396,20000,FALSE
5,0,0,107,1,0,0,6,0.845167,0,10450,34000,FALSE
1,0,0,13,1,0,0,0,0,0,0,17184,FALSE
6,0,1,76,0,0,0,15,0.408429,0,63115,47500,FALSE
9,0,1,122,0,0,0,12,1.078,0,53282,30240,FALSE
2,0,0,13,5,0,0,2,0.996667,0,8922,30000,FALSE
2,0,2,355,0,0,1,3,0,2,54083,65000,FALSE
13,0,0,319,1,0,0,12,0.854545,0,101391,36000,FALSE
8,0,2,146,0,0,0,8,0.676667,0,19600,28000,FALSE
9,0,1,253,3,0,2,26,0.920823,0,283729,47000,FALSE
1,0,0,66,0,0,0,3,0.537,0,23099,100000,FALSE
3,0,0,53,1,0,0,2,0,0,29368,20000,FALSE
5,0,0,224,3,0,0,4,0.972593,0,7700,44000,FALSE
5,0,1,106,1,0,0,11,0.905556,0,42510,600,FALSE
3,0,0,187,3,0,0,6,0.542933,0,45254,40000,FALSE
0,0,3,293,1,0,0,1,0,0,22000,60000,FALSE
6,0,0,205,1,0,0,5,0.10915,0,24098,16000,FALSE
13,0,1,264,8,0,0,10,0.688028,0,20417,33000,FALSE
16,0,0,233,2,0,0,16,0.698214,0,301110,94000,FALSE
2,0,0,53,1,0,0,3,0.0882514,0,3660,33600,FALSE
5,0,2,90,4,0,0,6,0.32,0,30350,19500,FALSE
2,0,0,59,1,0,0,3,0.719216,0,2550,40000,FALSE
3,0,2,178,7,0,0,3,0.357544,0,39336,44000,FALSE
5,0,2,225,0,0,1,10,1.03534,0,77145,50000,FALSE
3,0,3,135,1,0,0,1,0.9696,0,2500,29000,FALSE
6,0,0,88,1,0,0,4,0.784615,0,23148,80000,FALSE
9,0,8,261,1,0,0,16,0.61875,0,130984,60000,FALSE
5,0,0,116,0,0,0,8,0.696134,0,36221,55000,FALSE
3,0,1,16,0,0,0,3,0.738389,0,1701,15000,FALSE
1,0,1,306,0,0,0,1,0,0,4025,3000,FALSE
11,0,6,138,3,0,0,14,0.792634,0,68842,40000,FALSE
10,0,0,249,1,0,0,16,0.66052,0,101990,51000,FALSE
6,0,0,202,4,0,0,8,0.205196,0,54458,92000,FALSE
0,0,2,310,1,0,0,4,0,0,45065,28000,FALSE
7,0,0,251,12,0,0,8,0.713901,0,14662,150000,FALSE
4,0,0,354,3,0,0,12,0.590328,0,130292,24000,FALSE
3,0,2,122,1,0,0,3,0.688353,0,953,36931,FALSE
2,0,0,17,0,0,0,1,0.349333,0,1500,13985,FALSE
3,0,2,241,15,0,0,3,0.306667,0,6989,67000,FALSE
0,0,0,266,0,0,0,0,0,0,0,35000,TRUE
1,0,3,212,0,0,0,6,0.976087,0,23015,40000,FALSE
2,0,2,356,0,1,0,2,0,0,45231,80000,FALSE
6,1,0,247,4,0,0,4,0.0480769,0,29312,23000,FALSE
0,0,5,304,0,0,0,0,0,0,0,24000,TRUE
5,0,0,144,1,0,1,4,0.978571,0,132185,40000,FALSE
4,0,1,52,0,0,0,2,0.0998235,0,25850,16800,TRUE
5,0,3,221,3,0,0,6,0.702759,0,86309,51000,FALSE
1,0,1,273,0,0,0,1,0,0,15449,44000,TRUE
7,0,2,28,0,1,0,2,0,0,12819,57896,TRUE
7,0,1,212,3,0,1,8,0.894599,0,43484,45000,FALSE
6,0,0,29,3,0,0,3,0.527125,0,5530,17000,FALSE
5,0,0,266,6,0,0,6,0.321693,0,59774,98000,FALSE
5,0,3,124,0,0,0,3,0.919231,0,1300,40000,FALSE
1,0,2,236,4,0,0,0,0,0,0,9360,FALSE
4,0,0,111,1,0,0,7,0.157289,0,83155,68901,FALSE
5,0,1,109,11,0,0,16,0.627391,0,46706,50000,FALSE
0,0,3,235,1,1,0,1,0,0,500,50000,TRUE
11,0,1,160,1,0,0,10,0.545431,0,32989,40000,FALSE
9,0,0,141,1,0,0,9,0.92,0,76526,57600,FALSE
6,0,1,67,0,0,0,8,0.522632,0,253802,52000,FALSE
3,0,0,82,1,0,0,13,0.932561,0,28560,50000,FALSE
11,0,0,210,2,0,2,14,0.934307,0,55385,35000,FALSE
13,0,0,328,0,0,0,12,0.440293,0,231541,75000,FALSE
7,0,0,106,1,0,0,4,0.4,0,5400,20000,FALSE
0,0,3,107,0,0,0,0,0,0,0,6538,TRUE
15,0,2,102,5,0,0,8,0.707397,0,34581,29000,FALSE
0,0,0,319,0,0,0,0,0,0,0,24000,FALSE
0,0,1,552,0,0,0,3,0.946333,0,156000,60000,FALSE
3,0,6,198,2,1,1,7,0.454167,0,35439,65000,FALSE
2,0,3,281,0,0,0,7,0,0,46537,64200,FALSE
3,0,5,235,7,0,0,4,0,0,26642,25000,FALSE
3,0,1,241,1,0,0,3,0.598947,0,24277,68000,FALSE
1,0,2,193,6,0,0,0,0,0,0,50000,TRUE
3,0,0,300,1,0,0,20,0.633063,0,327913,72000,FALSE
0,0,0,214,0,0,0,4,0.4638,0,423475,150000,FALSE
2,0,1,108,1,0,0,3,0.913304,0,15946,35000,FALSE
3,0,3,261,3,0,0,0,0,0,0,70000,FALSE
3,0,1,101,7,0,0,15,0,0,69400,32947,FALSE
6,0,0,343,6,0,0,8,0.760857,0,80091,46000,FALSE
7,0,1,228,1,0,0,6,0.277718,0,130185,40000,FALSE
3,0,0,26,1,0,0,3,0.422154,0,25436,53000,FALSE
3,0,6,157,1,0,0,7,0.95,0,33571,32000,FALSE
14,0,0,452,1,0,0,18,0.680153,0,238622,49000,FALSE
13,0,3,174,1,0,1,20,0.942479,0,56026,70000,FALSE
4,0,2,122,0,0,0,3,1.02344,0,20562,3000,FALSE
6,0,3,86,2,0,0,4,0,0,14250,15000,FALSE
0,0,0,167,1,0,0,1,0,0,13543,130000,FALSE
9,0,0,307,3,0,0,7,0.896314,0,42451,120000,FALSE
4,0,0,230,3,0,0,5,0.616806,0,300880,72000,FALSE
1,0,5,248,0,0,1,1,0,0,21333,44000,TRUE
2,0,4,58,1,0,0,1,0,0,30931,45600,FALSE
4,0,0,57,0,0,0,4,0.947266,0,6799,16000,FALSE
4,1,5,310,22,2,0,3,0.853333,0,48702,53000,FALSE
3,0,0,333,0,0,0,4,0.4055,0,146000,89000,FALSE
0,0,0,102,1,1,0,4,0.0140455,0,27500,36000,FALSE
4,0,0,94,2,0,0,8,0.413125,0,17850,40000,FALSE
0,0,6,157,0,0,0,0,0,0,0,44000,TRUE
7,0,3,44,2,0,0,6,0,0,37852,36000,FALSE
3,0,0,104,2,0,0,3,0.34931,0,24782,20000,FALSE
1,0,1,444,1,0,0,1,0,0,6299,11000,FALSE
13,1,1,130,11,0,1,7,1.10095,0,56266,52000,FALSE
1,0,0,113,0,0,0,6,0,0,46534,24000,FALSE
3,0,0,95,0,0,0,10,0.767155,0,179340,58000,FALSE
3,0,0,87,0,0,0,3,0,0,102666,74000,FALSE
9,0,0,169,2,0,0,7,0.516811,0,48114,50000,FALSE
4,0,0,114,0,0,0,4,0.584474,0,13300,34000,FALSE
0,0,5,217,0,0,0,2,0,0,22895,19000,FALSE
6,0,2,73,1,0,0,6,1.02,0,20500,33000,FALSE
2,0,2,148,0,0,0,1,0,0,6626,24000,FALSE
1,0,0,108,0,0,0,5,0.861053,0,39781,20000,FALSE
2,0,0,165,0,0,0,1,0,0,15406,45000,FALSE
37,0,0,119,16,0,0,40,0.583081,0,66219,37818,FALSE
10,0,1,152,5,0,0,10,0.551475,0,31144,40000,FALSE
2,0,0,67,0,0,0,14,0.437431,0,99366,35000,FALSE
3,0,2,89,1,0,0,1,0,0,13012,34000,FALSE
0,0,2,242,2,0,0,0,0,0,0,32000,TRUE
4,0,0,240,1,0,0,7,0.118052,0,104061,75000,FALSE
0,0,8,239,0,0,0,1,0,0,21313,40000,FALSE
3,0,0,196,0,0,0,3,0.583902,0,2050,40000,FALSE
2,0,1,137,1,0,0,11,1.01,0,24147,50000,FALSE
1,0,8,80,0,0,0,1,0,0,17698,24000,FALSE
5,0,6,106,10,0,0,7,0,0,32797,20000,FALSE
5,0,3,129,16,0,0,6,0.493333,0,67952,50000,FALSE
9,0,0,98,3,0,0,10,0.295725,0,167616,29500,FALSE
9,0,0,53,0,0,5,12,0.73013,0,36524,12000,FALSE
5,0,0,40,0,0,0,4,0.975,0,4700,15000,FALSE
6,0,0,12,12,0,0,6,0.977704,0,24202,34000,FALSE
2,0,7,253,1,0,0,1,0,1,16197,57000,TRUE
2,0,5,84,1,1,0,0,0,0,0,30000,TRUE
5,0,0,27,2,0,0,3,0,0,1050,15000,FALSE
3,0,1,90,0,0,0,12,0,0,75150,20000,FALSE
2,0,0,179,8,0,0,4,0.46978,0,12100,37000,FALSE
2,0,5,140,1,0,0,2,0,0,12938,32000,FALSE
15,0,0,113,0,0,0,15,0.9308,0,291958,65000,FALSE
1,0,1,223,3,0,0,2,0.998,0,20566,32000,FALSE
1,0,8,254,1,0,0,0,0,0,0,50000,TRUE
1,0,1,145,0,0,0,2,0.895,0,9186,30000,TRUE
2,0,3,41,2,0,0,1,0.428571,0,350,0,FALSE
6,0,1,192,3,0,0,3,0.995,0,5950,25000,FALSE
14,0,0,88,0,0,0,18,0.233931,0,89081,36400,FALSE
5,0,0,114,0,0,0,5,0.683953,0,20186,24000,FALSE
1,0,0,216,0,0,0,1,0,0,2395,95000,TRUE
10,0,0,68,2,0,0,16,0.838,0,46533,23000,FALSE
7,0,0,174,16,0,0,8,1.04409,0,40922,44000,FALSE
11,1,0,275,10,0,0,11,0.435236,0,146612,71420,FALSE
8,0,0,49,8,0,0,13,0.0603077,0,62173,8000,FALSE
1,0,1,141,1,0,0,12,0.281333,0,39256,5000,TRUE
0,0,4,100,0,0,0,0,0,0,0,12000,TRUE
5,0,1,35,1,0,0,4,1,0,13896,35000,FALSE
0,0,2,265,3,0,0,4,0,0,3756,1300,FALSE
3,0,0,79,0,0,0,6,0.99084,0,6550,30000,FALSE
1,0,0,357,0,0,0,7,0.525902,0,41471,28000,FALSE
9,0,6,130,4,0,0,6,0.245455,0,34065,30000,FALSE
7,0,0,77,5,0,0,8,0.546,0,23567,2123,FALSE
2,0,6,108,3,0,1,2,0,0,12106,40000,TRUE
6,0,6,217,3,0,0,6,0.505416,0,6001,65500,FALSE
1,0,5,274,5,0,0,17,0.366667,0,59461,59691,FALSE
5,0,2,208,5,0,0,4,0,0,8763,33000,FALSE
2,0,0,87,0,0,0,3,0.878,0,22099,15600,FALSE
2,0,0,361,0,0,0,4,0.7316,0,204750,64000,FALSE
1,0,1,191,0,1,0,1,0,0,15468,36000,FALSE
6,0,2,258,1,0,0,12,0.932243,0,223097,82300,FALSE
20,0,2,94,0,0,0,5,1.00152,0,28230,26000,FALSE
1,0,2,280,8,0,1,1,0,0,20660,53000,TRUE
8,0,0,102,2,0,0,18,0.741327,0,126644,65000,FALSE
1,0,2,96,0,0,0,2,0,0,32482,28950,FALSE
2,0,5,118,1,0,1,2,1,0,1092,800000,TRUE
6,0,0,84,0,0,0,9,0.438182,0,69934,85000,FALSE
10,0,0,404,4,0,0,11,0.926741,2,23462,65000,FALSE
2,0,1,148,1,0,0,2,0.269,0,1000,24000,FALSE
3,0,1,64,0,0,0,5,1.04043,0,43047,45000,FALSE
6,1,0,226,4,0,0,4,0,0,4239,74000,FALSE
3,0,2,180,1,0,0,4,0.966438,0,22325,54000,FALSE
10,0,0,235,4,0,0,14,0.814286,0,213869,50000,FALSE
7,0,0,119,5,0,0,9,0.802522,0,69342,32000,FALSE
2,0,0,287,1,0,0,2,0.668,0,17294,34000,FALSE
1,0,1,123,0,0,0,0,0,0,0,1400,TRUE
6,0,4,134,0,0,1,8,0.891333,0,27024,38000,FALSE
1,0,0,223,0,0,0,1,0,0,300,829,FALSE
2,0,6,94,2,0,0,2,0,0,20905,3000,FALSE
2,0,2,129,5,0,0,4,0.30381,0,20974,30000,FALSE
2,0,0,115,0,0,0,2,0.990833,0,1200,42000,FALSE
3,0,4,95,1,0,0,2,0,0,27819,63000,FALSE
6,0,1,171,1,0,0,5,1.06808,0,72024,67000,FALSE
2,0,0,3,9,0,0,2,0.0286806,0,14400,48000,FALSE
5,0,0,230,0,0,0,21,0.9097,0,112003,88000,FALSE
7,0,0,39,0,0,0,7,0.672986,0,12950,24000,FALSE
3,0,0,145,0,0,0,7,0.863675,0,163203,100000,FALSE
5,0,4,88,2,1,1,7,0,0,14812,18000,FALSE
9,0,0,220,2,0,0,8,0.899355,0,25850,40000,FALSE
1,0,2,120,4,1,0,0,0,0,0,40000,TRUE
2,0,0,220,4,0,0,1,0,0,400,15000,FALSE
7,0,1,169,1,0,0,0,0,0,0,12048,TRUE
4,0,4,188,2,0,0,4,0.9475,0,23194,50000,FALSE
1,0,1,230,1,0,0,6,0.986871,0,49521,40000,FALSE
9,0,0,392,4,0,0,10,0.330352,0,49950,71560,FALSE
0,0,5,230,1,0,0,0,0,0,0,28000,TRUE
9,0,1,77,1,0,0,13,0.477143,0,47322,36000,FALSE
8,0,0,13,11,0,0,8,0.794333,0,15640,16000,FALSE
5,0,3,156,0,0,0,4,0,0,17528,40000,FALSE
1,0,4,359,2,0,0,2,0,0,37667,56520,TRUE
7,0,0,128,1,0,0,9,0.720717,0,295254,60000,FALSE
1,0,4,152,11,0,0,1,0,0,12042,18000,FALSE
10,0,0,237,5,0,0,15,0.271349,0,273015,60000,FALSE
6,0,0,83,0,0,0,6,0.979338,0,74733,42000,FALSE
11,0,1,106,4,0,0,16,0.883964,0,42882,28000,FALSE
0,0,2,113,2,0,0,0,0,0,0,4500,FALSE
2,0,1,276,0,0,1,4,0,0,19442,35000,FALSE
1,0,1,179,1,0,0,3,1.04786,0,32521,37000,TRUE
3,0,0,50,3,0,0,3,0.96,0,16435,48963,FALSE
1,0,4,215,2,0,0,3,1.1025,0,5731,20000,FALSE
15,0,3,184,8,0,0,16,0.603248,0,92519,96000,FALSE
3,1,0,295,1,0,0,1,0,0,3362,45000,TRUE
6,0,0,141,0,0,1,9,0.386584,0,50504,75000,FALSE
9,1,0,267,3,0,0,2,0.034,0,1000,115000,FALSE
3,0,5,131,1,0,0,5,0,0,41564,28000,FALSE
2,0,0,121,5,0,0,4,0.998947,0,11059,20000,FALSE
2,0,0,27,1,0,1,2,0.361429,0,700,23040,FALSE
7,0,0,67,2,0,0,4,0.860968,0,23474,22000,FALSE
3,0,0,186,0,0,0,13,0.444541,0,89876,64000,FALSE
4,0,2,281,5,0,0,5,0,0,24535,41000,FALSE
2,0,0,108,0,0,0,3,1.20817,0,26102,31000,FALSE
8,0,1,79,3,0,0,11,0.913587,0,51237,70000,FALSE
18,0,0,193,6,0,0,25,0.685843,0,179815,61250,FALSE
4,0,2,66,1,0,0,2,0.992,0,16877,38000,FALSE
4,0,0,206,0,0,0,17,0.785513,0,248456,80000,FALSE
3,0,0,158,0,0,0,4,0.189016,0,99052,113000,FALSE
31,0,1,180,7,0,0,9,0.431755,0,15094,30000,FALSE
1,0,1,138,2,0,0,1,0,0,300,35000,FALSE
4,0,2,100,0,0,0,5,0,0,11825,32000,FALSE
0,0,3,217,0,0,0,0,0,0,0,18000,FALSE
5,0,1,92,3,0,0,9,0.538919,0,42964,49584,FALSE
2,0,1,197,1,1,0,4,0.948,0,57046,65000,FALSE
1,0,1,162,2,0,1,3,0,0,20990,31000,FALSE
1,0,7,224,0,1,0,1,0,0,12880,43000,FALSE
3,0,0,84,1,0,0,2,0,0,3600,20000,FALSE
5,0,6,116,2,0,0,4,0,0,21728,36000,FALSE
8,0,5,323,7,0,0,14,0.821364,0,56700,36000,FALSE
4,0,1,120,1,1,0,3,0,0,38799,1300,FALSE
3,0,0,417,0,0,0,6,0.976757,0,109796,125000,FALSE
1,0,0,200,0,0,0,2,0.972,0,3250,47000,FALSE
7,0,0,195,2,0,0,7,0.0895028,0,63997,70400,FALSE
2,0,0,308,1,0,0,4,0.713529,0,261437,87900,FALSE
0,0,6,236,1,0,0,2,0,0,100401,37000,FALSE
3,0,2,214,1,0,0,3,0.743636,0,21246,61500,FALSE
1,0,2,121,20,0,0,0,0,0,0,16152,TRUE
3,0,0,140,3,0,0,2,0.3975,0,800,32000,FALSE
2,0,3,361,1,0,0,6,0,0,30500,44000,FALSE
5,0,0,343,2,0,0,5,0.957308,0,2600,50000,FALSE
0,0,1,112,1,0,0,0,0,0,0,27000,FALSE
10,0,0,179,1,0,1,13,1.01797,0,111631,103852,FALSE
14,0,0,372,8,0,2,18,0.203075,0,196403,92000,FALSE
3,0,1,147,4,0,0,4,0.895385,0,87300,41000,FALSE
2,0,3,213,1,0,0,21,0.955789,0,103621,41600,FALSE
13,0,1,104,0,0,0,9,0.817367,0,254403,85000,FALSE
6,0,0,197,1,0,0,6,0.744286,0,1400,51000,FALSE
7,0,1,132,2,0,0,9,0.549245,0,28756,43200,FALSE
8,0,1,97,3,0,0,5,1.15086,0,24075,50000,FALSE
1,0,6,106,0,0,0,1,1.01,0,500,25000,TRUE
4,0,2,226,4,0,0,3,0.758095,0,2190,35000,FALSE
3,0,0,9,13,0,0,1,1.002,0,500,20000,FALSE
4,0,0,157,10,0,0,3,0.696,0,16658,26000,FALSE
7,0,2,125,7,0,0,7,0.766253,0,29862,32000,FALSE
4,0,2,130,8,0,0,3,1.37111,0,24949,23000,TRUE
4,0,1,40,3,0,0,4,0.836923,0,10369,10000,FALSE
11,0,4,361,0,0,0,2,0,0,21407,236006,TRUE
7,0,0,174,0,0,0,16,0.253027,0,451049,115000,FALSE
3,0,5,154,0,0,0,5,0.957,0,27512,70000,FALSE
2,0,2,89,1,0,0,11,1.14,0,33804,17000,FALSE
7,0,0,378,3,0,0,17,0.46855,0,262103,30000,FALSE
18,0,0,307,2,0,0,12,0.233059,0,59950,50000,FALSE
7,0,6,150,1,0,0,1,0,0,11011,12000,FALSE
15,0,0,145,1,0,0,23,0.393058,0,40823,60000,FALSE
8,0,0,103,4,0,0,5,0.588997,0,2781,45000,FALSE
3,0,0,174,2,0,0,7,0.0170973,0,64130,153500,FALSE
1,0,3,130,1,0,0,0,0,0,0,37000,FALSE
5,0,0,85,0,0,0,7,0.997467,0,54315,69000,FALSE
1,0,3,159,4,0,0,1,0,0,15434,38000,FALSE
0,0,0,362,0,0,0,5,0.700833,0,8400,75000,FALSE
1,0,4,64,1,0,0,1,0,0,12781,75000,FALSE
0,0,0,469,1,0,0,1,0.2725,0,800,24000,FALSE
3,0,0,43,1,0,0,2,0,0,149228,37000,FALSE
0,0,0,106,2,0,0,0,0,0,0,45000,TRUE
6,0,0,235,0,0,0,10,0.713833,0,508423,130000,FALSE
0,0,2,202,0,0,0,0,0,0,0,40000,FALSE
9,0,1,255,5,0,0,8,0.744817,0,8800,80000,FALSE
8,0,10,181,4,0,0,0,0,0,0,24000,TRUE
3,0,0,71,0,0,0,7,0.0858222,0,57750,51600,FALSE
4,0,2,151,8,0,0,5,0.129398,0,30818,32000,FALSE
7,0,0,195,1,0,0,15,0.50053,0,244280,36480,FALSE
5,0,1,167,0,0,0,5,0.605313,0,12080,56000,FALSE
4,0,1,115,3,0,0,5,0.126282,0,18731,40000,FALSE
17,0,0,169,11,0,0,11,0.19405,0,152217,95000,FALSE
10,0,0,210,1,0,0,14,0.451626,0,100900,20000,FALSE
5,0,0,175,2,0,0,13,0.168105,0,243040,60000,FALSE
2,0,3,56,0,0,0,1,1.1125,0,400,3000,TRUE
0,0,0,35,0,0,0,0,0,0,0,20000,TRUE
3,0,0,96,6,0,0,7,0.669304,0,15543,30000,FALSE
7,0,3,227,1,0,0,9,0.659355,0,70300,110510,FALSE
6,0,0,249,3,0,0,10,0.931091,0,146387,85000,FALSE
0,0,2,113,0,0,0,0,0,0,0,2000,TRUE
