accounts_opened_last_24_months,bankruptcies_last_18_months,collections_excluding_medical,credit_history,credit_inquiries_last_6_months,judgements_last_18_months,months_since_most_recent_inquiry,ninety_plus_delinquencies_last_18_months,number_of_accounts_currently_30dpd,open_credit_accounts,pre_loan_debt_to_income,public_records,revolver_utilization,tax_liens_last_18_months,thirty_plus_delinquencies_last_3_months,thirty_plus_delinquencies_last_24_months,total_current_balance,total_high_credit_limit,annual_income,historical_result
14,0,1,111,4,0,0,0,0,13,0.276531,0,0.900435,0,0,0,28733,28962,35000,Mid FICO
2,0,1,249,2,0,4,2,0,3,0.189462,0,0.9775,0,2,15,5770,18809,52000,Low FICO
1,0,0,112,1,0,3,0,0,1,0,0,0,0,0,0,6106,6106,15787,Low FICO
5,0,0,184,0,0,8,0,0,12,0.196,2,0.663454,0,0,1,404670,479089,120000,Mid FICO
4,0,7,308,4,0,4,0,0,5,0.151784,1,0.867304,0,0,6,65335,96052,89733,Mid FICO
8,0,0,27,0,0,8,0,0,9,0.133458,0,0.602353,0,0,0,17298,18650,8542,High FICO
3,0,3,65,2,0,1,6,0,2,0.838105,0,0.254545,0,0,0,9337,6487,38000,Low FICO
6,0,1,44,9,0,0,0,0,5,0.622571,0,0.33,0,0,0,24733,26068,42000,Mid FICO
3,0,0,127,1,0,3,2,0,6,0.6272,0,1.197,0,11,12,27050,35108,30000,Low FICO
5,0,0,389,2,0,3,0,0,6,0.314685,0,0.659455,0,0,0,8071,10887,12584,High FICO
6,0,0,154,6,0,1,0,0,12,0.160381,0,0.639661,0,1,10,23475,31203,63000,Mid FICO
5,0,0,100,0,0,8,0,1,17,0.952474,0,1.04859,0,1,2,79649,96897,35000,Mid FICO
1,0,4,120,0,0,7,61,1,7,12.8705,0,0,0,19,85,50042,36800,5500,Low FICO
13,0,1,165,8,0,0,0,0,13,0.668057,0,0.396667,0,0,0,64646,53763,70000,Mid FICO
9,0,0,28,9,0,0,0,1,2,0.1196,0,0.025,0,2,2,16358,17080,30000,High FICO
4,0,0,121,0,0,20,0,0,3,0.038,0,0.541099,0,0,0,4924,9100,30000,High FICO
10,0,7,101,3,0,3,0,0,5,0.2736,0,0.807368,0,0,0,25614,27470,25000,Mid FICO
1,0,7,157,1,1,2,30,0,1,0.197872,4,0,0,2,41,14107,16243,47000,Low FICO
2,0,0,77,0,0,17,0,0,18,0.190691,0,0.756471,0,0,0,61593,65328,55000,High FICO
7,0,0,77,0,0,9,0,0,7,0.0334545,0,0.588,0,0,1,23627,25275,33000,Mid FICO
1,0,0,224,0,0,13,0,0,8,0.2903,0,0.760916,0,0,3,43029,50162,45000,High FICO
4,0,0,244,1,0,1,0,0,8,0.175623,0,0.505016,0,0,0,215879,238927,64980,High FICO
6,0,1,94,4,0,0,0,0,6,0.121297,0,0.540912,0,0,0,8243,13376,37000,High FICO
2,0,3,94,19,0,0,1,1,1,0.310105,0,0,0,2,2,5825,7527,19000,Low FICO
4,0,1,173,0,0,6,0,0,11,0.317606,0,0.923286,0,0,1,36333,96758,81567,High FICO
1,0,1,105,1,0,2,1,0,1,0.7848,1,0,0,0,0,5902,6138,25000,Low FICO
8,1,0,201,3,0,0,0,0,6,0.303231,1,0.594167,0,0,0,52274,53719,52000,Mid FICO
1,0,0,245,0,0,8,0,0,5,0.123,2,0.744,0,0,0,16331,27691,48000,High FICO
7,0,0,122,2,0,0,0,0,6,0.0411429,0,0.0416296,0,0,17,3316,9797,52500,High FICO
12,0,1,55,2,0,1,5,0,13,0.22471,0,1.10563,0,4,11,60613,66591,42615,Mid FICO
0,0,0,153,6,0,2,18,0,2,0.0185882,2,0,0,3,24,3171,3171,102000,Low FICO
8,0,0,428,14,0,0,0,0,7,0.40656,0,0.663043,0,0,0,27496,28642,50000,High FICO
1,0,0,61,0,0,17,0,0,2,0.18975,0,0.728254,0,0,0,9176,12600,16000,High FICO
10,0,2,358,2,0,2,0,0,20,0.713363,0,0.954184,0,0,0,271110,276058,41392,Mid FICO
2,0,1,83,2,0,0,0,0,4,0.227143,0,0.535122,0,0,0,16164,24514,28000,High FICO
7,0,1,66,4,0,2,8,0,2,2.91965,1,1.18435,0,6,10,9340,2409,23000,Low FICO
2,0,1,164,1,0,2,8,0,1,0.2748,1,0,0,3,8,833,375,20000,Low FICO
1,0,0,27,2,0,0,20,0,1,0,0,0,0,0,20,0,180,1300,Low FICO
2,0,0,114,0,0,NULL,0,0,10,0.61974,0,0.766908,0,0,0,92215,100160,40000,High FICO
11,0,0,330,1,0,3,0,0,12,0.539905,0,0.525018,0,0,0,250606,273641,63300,High FICO
3,0,0,11,3,0,0,0,0,3,0.1224,0,0.9212,0,0,0,34448,37414,70000,High FICO
10,0,0,129,3,0,2,0,0,21,0.133108,0,0.427606,0,0,0,91801,107390,65000,High FICO
2,0,4,71,1,0,3,0,0,8,0.4016,1,1.083,0,2,4,32520,29569,15000,Low FICO
4,0,3,82,0,1,7,34,0,10,2.88982,1,0,0,23,36,282613,270382,22000,Low FICO
0,0,3,327,0,0,NULL,0,0,0,0.808308,2,0,0,0,0,2627,0,39000,Low FICO
0,0,3,270,1,0,1,6,1,2,0.997231,0,0.954667,0,3,23,6678,14413,39000,Low FICO
1,0,3,46,0,0,11,0,0,1,0,0,0,0,0,0,0,500,736,Low FICO
17,0,0,104,2,0,0,16,0,11,1.468,0,0.590995,0,25,33,30233,36317,15000,Low FICO
7,0,0,192,4,0,0,1,0,3,0.464862,0,0,0,4,7,17724,21760,65000,Low FICO
3,0,2,96,18,0,0,0,0,3,0.184444,0,0.14,0,0,0,43307,44238,54000,Mid FICO
8,0,0,135,1,0,3,0,0,10,0.0541667,0,0.87626,0,0,1,33371,29900,72000,Mid FICO
7,0,0,548,0,0,10,0,0,11,0.119083,0,0.867566,0,2,8,1079523,1105094,144000,Mid FICO
7,0,0,339,1,0,2,0,0,6,0.1,0,0.732,0,0,0,346038,407192,90000,High FICO
7,0,0,297,2,0,1,0,0,11,0.260894,1,0.925159,0,0,0,59738,68716,85000,High FICO
2,0,0,192,0,0,20,0,0,8,0.15475,0,0.856533,0,0,0,111017,118000,48000,High FICO
4,0,5,37,1,0,5,1,0,3,0.300923,0,0,0,0,0,16382,16410,13000,Mid FICO
5,0,0,347,0,0,10,0,0,10,0.2684,0,0.648154,0,0,0,141559,208461,150000,High FICO
2,0,0,146,2,0,0,1,0,1,0.3525,0,0,0,0,0,9733,9775,24000,Low FICO
4,0,2,129,2,0,2,25,1,7,0.8538,1,1.334,0,17,37,192757,149281,20000,Low FICO
4,0,2,63,1,0,3,1,0,12,0.519,0,0.452,0,0,0,47750,44484,24000,Mid FICO
1,0,0,27,0,0,17,0,0,2,0.0595,0,0.660476,0,0,6,1387,2100,24000,Mid FICO
10,0,0,88,2,0,0,0,0,12,0.128991,0,0.122421,0,0,1,25883,75678,66000,High FICO
0,0,0,65,0,0,9,0,0,0,0.0578824,0,0,0,0,0,82,0,17000,Low FICO
10,0,0,76,5,0,2,0,0,13,0.3435,0,0.821951,0,0,1,36663,44070,40000,Mid FICO
11,0,1,196,1,0,1,0,0,25,0.1988,3,0.293791,0,0,0,98328,126524,60000,High FICO
6,0,8,282,3,0,0,2,0,5,0.438533,0,1.10857,0,2,2,15094,12300,42250,Low FICO
2,0,0,117,0,0,8,0,0,8,0.0884,0,0.912667,0,1,1,103171,106195,30000,High FICO
5,0,7,258,2,0,1,1,0,12,1.93925,1,0,0,0,0,59941,57500,24000,Mid FICO
1,0,5,98,2,0,4,2,1,12,2.27219,0,0,0,3,14,130856,109011,55000,Mid FICO
4,0,0,130,0,0,7,0,0,18,0.804384,0,0.926,0,0,2,74528,76265,25000,High FICO
3,0,7,163,2,0,2,8,0,1,2.0344,0,0,0,1,8,24229,16634,30000,Low FICO
5,0,0,136,0,0,6,0,0,17,0.408941,0,0.897349,0,0,0,185152,214871,51000,High FICO
4,0,0,183,0,0,12,0,0,19,0.0818028,0,0.231501,0,0,0,24088,51917,35500,High FICO
0,0,1,47,4,0,0,0,0,0,0.683657,0,0,0,0,0,2293,0,35000,Low FICO
4,0,0,136,4,0,0,0,0,11,0.307986,0,0.747031,0,0,0,207097,215040,100000,High FICO
8,0,0,78,1,0,4,0,0,21,0.0648,0,0.954412,0,0,0,125233,127531,30000,High FICO
5,0,0,80,0,0,8,0,0,15,0.0582225,0,0.647105,0,0,0,156207,148906,40000,High FICO
6,0,0,85,0,0,NULL,0,0,9,0.2161,0,0.481111,0,0,0,9692,14270,15000,High FICO
5,0,1,114,3,0,1,0,0,23,0.144774,0,0.903137,0,0,2,98274,88044,31000,Mid FICO
8,0,2,110,1,0,3,33,1,4,82.8096,0,0,0,2,32,73190,60819,2500,Low FICO
10,0,0,78,1,0,3,0,0,6,0.7004,0,0.590972,0,0,0,61244,72348,30000,High FICO
1,0,4,596,0,0,7,1,0,0,73.4748,0,0,0,0,0,44284,0,6200,Low FICO
7,1,0,452,4,0,2,1,1,7,0.163364,1,1.18762,0,10,11,25135,26201,44000,Low FICO
17,0,0,151,7,0,0,0,0,15,0.408619,0,0.616045,0,0,0,23303,32959,31000,High FICO
1,0,0,15,4,0,3,0,0,1,0.0325,0,0,0,0,0,3250,3250,30000,Mid FICO
5,0,1,107,2,0,2,3,0,3,0.844,0,0,0,2,3,17598,19326,30000,Low FICO
8,0,0,123,1,0,1,0,0,9,0.560229,0,0.3514,0,0,0,79329,96863,35000,High FICO
13,0,0,301,2,0,2,0,0,13,0.368667,0,0.932533,0,0,0,81255,90215,72000,High FICO
7,0,1,201,1,0,3,0,0,24,0.765055,0,0.798459,0,0,13,275911,306234,130000,High FICO
8,0,1,208,0,0,8,0,0,21,1.01517,0,0.758366,0,0,0,77254,121859,37000,High FICO
11,0,0,220,3,0,0,0,0,18,0.47838,0,0.779405,0,0,0,58735,77256,45000,High FICO
2,0,0,18,5,0,0,0,0,2,0.1,0,0,0,0,0,6682,7876,30000,High FICO
1,0,0,181,3,0,1,1,0,1,0.0703385,0,0,0,0,0,9702,13274,65000,Mid FICO
3,0,2,90,0,0,8,0,0,6,0.219385,0,0.841602,0,0,1,88835,102394,39000,Mid FICO
1,0,0,346,1,0,3,2,0,6,0.00942857,0,0.0755181,0,0,5,197968,241750,84000,High FICO
0,0,4,85,0,0,18,1,0,0,1.17927,0,0,0,0,0,2162,0,22000,Low FICO
1,0,3,153,0,0,21,0,0,1,0,0,0,0,0,0,29585,30000,18864,Low FICO
1,0,2,37,5,0,1,1,0,0,0.1188,0,0,0,0,0,364,0,50000,Low FICO
8,0,3,54,0,0,6,8,0,0,8.682,0,0,0,0,1,12405,0,16000,Low FICO
3,0,0,43,1,0,4,3,0,3,5.132,0,0,0,3,5,21270,20975,3000,Low FICO
8,0,0,290,1,1,5,0,0,8,0.108,1,0.744034,0,0,0,4681,7238,35000,Mid FICO
0,0,1,264,1,0,1,0,0,5,0.1858,1,0.773103,0,0,3,13049,36125,60000,Mid FICO
1,0,0,262,2,0,0,0,0,1,11.2233,0,1.14,0,0,0,3684,300,3600,Mid FICO
8,0,0,219,3,0,3,0,0,8,0.0435556,0,0.27505,0,0,0,7887,12018,108000,Mid FICO
0,0,2,52,1,2,0,12,0,0,0,2,0,0,0,11,1015,0,3500,Low FICO
9,0,0,130,2,0,2,0,0,5,0.103543,0,0.518974,0,0,0,10120,19500,35000,High FICO
5,0,0,40,3,0,4,0,0,6,0.394,0,0.740698,0,0,0,44173,51150,24000,High FICO
6,0,0,101,0,0,10,0,0,14,0.457153,0,0.519267,0,0,0,55043,70422,38000,High FICO
9,0,0,150,4,0,0,0,0,11,0.304889,0,0.351627,0,0,0,215104,228710,54000,High FICO
1,0,0,91,0,0,7,0,0,5,0.358687,0,0.822928,0,0,0,66498,64232,40000,High FICO
13,0,0,203,1,0,3,0,0,10,0.375582,0,0.286129,0,0,0,25854,50932,33000,High FICO
3,0,0,280,1,0,2,0,0,10,0.134,1,0.319121,0,0,0,23583,53501,63000,High FICO
3,0,0,339,1,0,0,0,0,1,0,1,0,0,0,0,0,465999,84000,High FICO
5,0,0,312,1,0,1,0,0,10,0.3708,1,0.747125,0,0,0,165485,193106,40000,High FICO
8,0,0,248,3,0,1,0,0,11,0.408545,0,0.836873,0,0,0,37178,36871,22000,Mid FICO
8,0,1,311,1,0,3,0,0,12,0.282529,0,0.482247,0,0,0,321556,376546,68000,High FICO
3,0,2,210,1,0,3,9,0,3,0.4236,0,1.01333,0,6,14,102895,86309,30000,Low FICO
5,0,0,77,2,0,1,0,0,5,0.0990986,0,0.79102,0,0,0,8401,10278,34390,Mid FICO
0,0,0,68,1,0,1,2,0,3,0.12069,0,0.981538,0,4,9,39674,37697,90000,Low FICO
4,0,0,67,4,0,1,0,0,10,0.535787,0,0.74863,0,3,5,219370,231711,49878,Mid FICO
13,0,0,110,9,0,1,0,0,29,0.368526,0,0.748953,0,0,0,84640,80100,38000,Mid FICO
13,0,4,65,2,0,1,30,0,5,2.73696,0,0,0,5,16,44452,47413,25000,Low FICO
0,0,1,416,0,0,NULL,0,0,1,0.144533,0,0,0,0,0,542,500,45000,Low FICO
2,0,2,136,0,0,NULL,4,0,2,1.08349,0,0.932,0,3,8,17215,24170,12050,Low FICO
5,0,0,353,1,0,5,0,0,10,0.226491,0,0.330086,0,0,0,377346,408379,97000,High FICO
15,0,0,273,4,0,1,0,0,18,0.765677,0,0.560818,0,0,19,57938,77990,62000,Mid FICO
1,0,4,97,0,0,8,0,0,1,NULL,0,0,0,0,0,22698,23815,0,Low FICO
11,0,2,296,6,0,0,1,0,28,0.234675,0,0.818659,0,0,7,42385,62481,80000,Mid FICO
10,0,0,129,3,0,2,0,0,21,0.176571,0,0.427606,0,0,0,91801,107390,49000,High FICO
3,0,1,152,1,0,0,9,0,3,0.5079,1,0,0,6,11,96504,87385,40000,Low FICO
2,0,0,59,20,0,0,0,0,1,0.028,0,0.389125,0,0,0,3113,8000,27000,High FICO
6,0,1,90,1,0,1,0,0,5,0.07696,0,0.1495,0,0,0,155213,158905,75000,High FICO
4,0,0,65,0,0,7,15,0,10,0.4149,0,0.188421,0,0,15,18481,27335,20000,Mid FICO
7,0,0,148,9,0,0,0,0,8,0.157534,0,0.77,0,0,0,96137,100804,35000,High FICO
5,0,3,254,15,0,0,13,0,7,1.58665,0,0,0,6,30,152848,130756,35000,Low FICO
2,0,0,53,1,0,0,0,0,6,0.11496,0,0,0,0,0,168152,172603,50000,High FICO
5,0,1,113,2,0,0,0,0,2,0.2019,0,0.016,0,0,0,20107,27299,40000,Mid FICO
7,0,3,216,3,0,2,7,1,4,1.53277,0,1.28375,0,5,9,39404,46731,26000,Low FICO
2,0,1,132,2,0,2,8,0,9,1.83156,0,0.862832,0,5,32,304128,294154,105000,Mid FICO
3,0,0,61,1,0,5,9,0,2,1.02918,0,1.02411,0,3,15,20935,39324,25500,Low FICO
2,0,1,427,7,0,0,0,0,6,0.1402,1,0.457831,0,0,0,29512,46089,60000,High FICO
0,0,3,78,0,0,12,27,0,3,0.0806667,0,0,0,9,30,7760,5903,18000,Low FICO
1,0,2,76,1,0,3,0,0,3,0.108,0,1.08,0,2,4,7287,6700,17000,Low FICO
20,0,0,198,3,0,0,0,0,20,0.201867,0,0.490333,0,0,0,239629,290075,90000,High FICO
1,0,5,94,0,0,NULL,0,0,1,0.1404,1,0,0,0,0,9672,9500,35000,Low FICO
3,0,0,96,0,0,18,0,1,4,0.1434,0,0.804167,0,1,1,20387,24910,40000,Mid FICO
9,0,0,105,2,0,0,0,0,21,0.212223,0,0.543566,0,0,0,275419,333794,120000,High FICO
4,0,0,27,5,0,1,0,0,6,0.3078,0,0.276911,0,0,0,43037,55072,40000,High FICO
8,0,3,219,2,0,2,2,0,5,1.04243,0,0,0,0,0,17740,15949,23000,Mid FICO
7,0,0,94,0,0,6,0,0,9,0.151125,0,0.511034,0,0,0,41134,46810,32000,High FICO
6,0,1,186,1,0,5,0,0,7,0.195574,0,0.500632,0,0,0,35560,58500,47000,High FICO
6,0,2,141,2,0,0,0,1,7,0.207429,0,0.572951,0,4,6,100241,108109,35000,Mid FICO
2,1,1,406,0,0,8,0,1,4,0.13325,8,0.0424242,0,1,1,49098,54145,144000,Low FICO
4,0,0,22,1,0,3,0,0,4,0.0325714,0,0.15013,0,0,0,1156,7700,35000,High FICO
19,0,0,261,8,0,0,0,0,29,0.41358,0,0.334134,0,0,0,112906,157312,100000,High FICO
7,0,0,125,4,0,2,0,0,14,0.298,1,0.872143,0,0,7,21068,28391,42000,Mid FICO
12,0,0,307,2,0,3,0,0,17,0.119603,0,0.404629,0,0,0,315239,394149,115000,High FICO
9,0,0,42,1,0,5,0,0,6,0.063,0,0.552035,0,0,0,6238,11300,32000,High FICO
14,0,0,191,2,0,3,0,0,19,0.0967385,0,0.464444,0,0,0,255425,264363,65000,High FICO
6,0,3,63,5,0,0,0,0,2,0.2355,0,0,0,0,0,29455,30454,32000,Mid FICO
6,0,0,33,7,0,0,0,0,5,0.457778,0,0.636405,0,0,0,42386,48904,27000,High FICO
9,0,1,211,4,0,0,3,3,16,0.537479,0,0.56863,0,6,19,490805,540693,78507,Mid FICO
27,0,1,158,22,0,0,0,0,16,0.20632,0,0.454493,0,0,0,45114,87843,97875,High FICO
3,0,5,332,4,0,0,13,1,10,0.17244,2,0.737718,0,6,40,26014,40759,100000,Mid FICO
10,0,1,254,0,0,6,0,0,9,0.215467,0,0.942075,0,0,0,92550,86350,135000,Mid FICO
10,0,0,260,1,0,2,0,0,4,0.0552,0,0.0258519,0,0,0,171977,191500,25000,High FICO
7,1,1,275,0,0,NULL,0,0,1,0.27264,1,0,0,0,2,173899,162055,75000,Low FICO
2,0,0,306,0,0,7,3,0,5,0.0832593,1,0.732,0,0,15,289140,254041,81000,High FICO
4,0,0,201,0,0,16,0,0,4,0.2676,0,0.543656,0,0,0,13473,19836,20000,High FICO
3,0,0,79,0,0,6,0,0,4,0.280652,0,0.116,0,0,2,19528,23914,33120,Mid FICO
2,0,0,137,1,0,3,1,1,4,0.57296,0,0.9675,0,1,3,320807,317570,75000,Mid FICO
4,0,0,173,1,0,5,0,0,23,0.43664,0,0.899648,0,0,2,213055,183876,75000,High FICO
4,0,1,119,8,0,0,0,1,6,0.255198,0,0,0,1,1,34198,36077,44201,Low FICO
2,0,2,43,1,0,3,10,0,5,0.815077,0,0,0,8,12,18221,12966,26000,Low FICO
13,0,0,262,3,0,0,0,0,12,0.950833,0,0.427731,0,0,0,51362,56276,70000,High FICO
6,0,1,28,6,0,0,1,0,6,0.998308,0,0.674444,0,1,2,41796,41835,26000,Low FICO
1,0,1,69,1,0,3,0,0,11,0.630857,0,0.98617,0,0,0,31052,28992,7000,Mid FICO
5,0,1,89,5,0,4,0,0,18,0.277667,0,0.155366,0,0,0,84464,108763,36000,High FICO
8,0,1,104,7,0,0,1,0,6,1.72047,0,0.753559,0,0,0,42346,41106,43000,High FICO
9,0,0,207,6,0,1,7,0,7,0.339138,2,1.18129,0,11,12,28063,30973,65000,Low FICO
3,0,0,38,0,0,8,0,0,4,0.0983077,0,0.885,0,0,0,19223,20879,26000,Mid FICO
4,0,2,95,1,0,2,1,0,3,0.318469,0,0.212,0,0,0,1153,750,36060,Mid FICO
0,0,2,76,1,0,4,0,0,2,0.17628,0,0,0,0,0,2938,2736,5000,Low FICO
1,0,2,104,2,0,3,0,0,1,0.01,2,0.744,0,0,0,186,250,30000,Mid FICO
0,0,3,141,2,0,3,0,0,1,0.644,1,0,0,0,0,3864,8256,72000,Low FICO
8,0,1,87,4,0,1,0,0,7,0.1392,0,0.832466,0,0,0,46925,49464,55000,Mid FICO
7,0,3,150,0,0,8,3,0,2,19.7354,0,0,0,1,3,71355,78358,1300,Low FICO
1,0,0,169,0,0,NULL,0,0,7,0.214643,0,0.398293,0,0,0,48745,121937,65000,High FICO
7,0,0,28,3,0,2,0,0,8,0.1368,0,0.521,0,0,0,30312,31299,30000,High FICO
1,0,8,125,7,2,4,0,0,6,0.566182,4,0.62,0,0,1,27530,24074,1100,Mid FICO
1,0,0,29,2,0,3,1,0,0,0.184148,0,0,0,0,0,394,0,25675,Low FICO
1,0,1,204,1,0,2,0,1,1,1.38133,0,0.7064,0,1,1,6016,1250,45000,Low FICO
6,0,0,173,1,0,1,0,0,4,0.336,0,0.639478,0,3,3,34790,39804,30000,Low FICO
10,0,4,170,3,2,4,1,0,11,1.15406,13,0.843529,0,1,1,29691,27881,25000,Low FICO
3,0,6,214,3,1,0,0,0,10,0.373,1,0.94,0,0,8,50595,40876,24000,Mid FICO
5,0,1,114,2,0,3,0,0,8,0.201333,0,0.541679,0,0,0,26657,30472,36000,Mid FICO
6,0,6,68,1,0,4,0,0,6,0.293591,0,0,0,0,0,18676,18296,22000,Mid FICO
0,0,2,78,1,0,1,0,0,2,0,0,0,0,0,0,6498,5500,16000,Mid FICO
1,0,1,42,4,0,0,1,0,1,0.171086,0,0,0,0,0,20244,21758,35000,Low FICO
1,0,0,18,2,0,0,1,0,0,0.106691,0,0,0,0,0,489,0,55000,Low FICO
3,0,2,146,0,0,14,11,0,10,0.639692,0,2.186,0,0,19,50419,48760,26000,Mid FICO
12,0,0,234,5,0,0,0,0,27,0.258441,0,0.550913,0,0,0,124561,161013,136000,High FICO
3,0,0,208,0,0,NULL,0,0,6,0.249333,0,0.71056,0,0,0,26799,39077,36000,High FICO
6,0,0,144,0,0,12,0,0,12,0.287,1,0.499109,0,0,0,32440,53027,36000,High FICO
5,0,0,368,1,0,1,0,0,7,0.08656,0,0.899,0,2,8,1062613,1085494,150000,Mid FICO
2,0,1,30,6,0,2,0,0,2,0.068,0,0.989318,0,0,0,4353,4400,30000,Low FICO
1,0,4,102,4,0,0,1,0,2,0.04107,2,0.984,0,0,1,3953,4027,30000,Low FICO
23,0,0,354,2,0,0,0,0,19,3914.16,0,0.514317,0,0,0,39011,50409,50,High FICO
0,0,7,192,1,0,5,11,0,3,0.0968571,0,0,0,3,24,23135,20487,70000,Low FICO
3,0,1,150,3,1,0,5,0,0,2.06007,1,0,0,0,0,9442,0,55000,Low FICO
17,0,1,64,0,0,8,0,0,15,0.332057,0,0.639636,0,1,3,75150,82319,70000,Mid FICO
7,0,0,246,6,0,0,0,0,7,0.236172,0,0.764762,0,0,0,20465,25073,42630,Mid FICO
0,0,1,61,0,0,7,8,1,3,0.0467381,0,1.34667,0,7,11,7074,6502,23621,Low FICO
1,0,0,112,0,0,7,0,0,7,0.102182,0,0.517185,0,0,0,15660,22393,33000,High FICO
3,0,7,153,17,0,1,3,0,8,0.602526,0,0,0,1,3,53848,69622,38000,Low FICO
6,0,0,195,1,0,0,0,0,13,0.340851,0,0.789176,0,0,1,41524,75722,47000,High FICO
4,0,0,21,2,0,0,0,0,4,0.0872,0,0.750328,0,0,0,18180,20160,45000,Mid FICO
22,0,0,160,6,0,0,0,0,18,0.106841,1,0.534484,0,0,0,29899,54475,88000,High FICO
0,0,2,30,11,0,0,0,0,1,0.008,0,0.370317,0,0,0,2333,6300,42000,High FICO
1,0,1,54,3,0,0,1,0,1,0.173368,0,0,0,3,3,20073,20140,38000,Low FICO
33,0,0,229,1,0,0,0,0,28,0.0820773,1,0.153602,0,0,0,694577,1026250,225000,High FICO
1,0,3,114,2,0,1,0,0,1,0.158067,0,0.908,0,0,0,2806,2500,45000,Low FICO
10,0,4,184,1,0,1,4,0,5,0.327375,1,0,0,4,14,12378,18459,32000,Low FICO
2,0,4,219,3,1,1,0,0,10,0.458116,1,0.794412,0,0,0,22900,24150,38000,Mid FICO
3,0,1,254,0,0,8,0,0,4,0.0112941,0,0.102333,0,0,6,157567,185919,34000,High FICO
6,0,1,43,1,0,1,0,0,6,0.134667,0,0.489617,0,0,0,32023,36987,18000,Mid FICO
9,0,0,154,1,0,3,0,0,14,1.22925,0,0.633788,0,0,1,162441,176026,42000,Mid FICO
2,0,3,75,3,0,2,10,0,2,0.0242927,0,0.968261,0,0,10,2227,2300,41000,Low FICO
1,0,1,185,1,0,3,0,0,0,0.294902,0,0,0,0,2,376,0,15300,Low FICO
5,0,0,54,8,0,0,0,0,3,0.0605793,0,0.0410526,0,0,0,14488,16531,72500,High FICO
4,0,0,411,3,0,0,0,0,5,0.0890633,1,0.535893,0,0,0,14719,24754,90000,High FICO
18,0,0,112,0,0,7,0,0,25,0.258882,0,0.525745,0,0,0,119052,116813,33000,High FICO
3,0,3,69,3,0,1,6,0,3,1.15427,1,0,0,0,3,25434,21860,25440,Low FICO
5,0,11,179,6,0,0,1,0,13,0.36975,0,0.86,0,0,0,35236,27982,32000,Mid FICO
3,0,6,152,3,0,0,2,0,2,0.885034,6,0,0,0,0,13077,1900,44500,Low FICO
0,0,7,258,0,0,14,0,0,4,0.498857,0,0.335899,0,0,0,9866,26502,28000,Mid FICO
2,0,0,88,0,0,NULL,0,0,12,0.411876,0,0.907529,0,0,0,49737,65237,38000,High FICO
3,0,0,117,0,0,9,2,0,8,0.258,0,1.0114,0,2,7,54219,63242,52000,Mid FICO
1,0,7,191,0,0,7,3,0,0,1.91542,0,0,0,0,0,8779,0,55000,Low FICO
4,0,0,272,0,0,17,0,0,8,0.241543,0,0.760425,0,0,0,154645,185478,70000,High FICO
1,0,0,108,2,0,1,29,0,16,0.282895,0,0.532836,0,0,31,86078,75056,36480,High FICO
1,0,2,146,0,0,NULL,2,0,3,0.203644,0,0,0,0,2,25052,27925,31200,Low FICO
1,0,3,52,3,0,0,1,1,2,0.426,0,0.25,0,3,20,17391,27061,26000,Low FICO
13,0,2,174,0,0,6,0,0,30,0.155426,2,0.703148,0,0,2,235553,210420,160000,Mid FICO
5,0,0,184,0,0,9,0,0,12,0.247579,2,0.663454,0,0,1,404670,479089,95000,Mid FICO
4,0,1,346,1,0,2,2,2,3,8.69229,2,1.258,0,5,8,31613,750,42000,Low FICO
0,0,23,321,1,0,3,6,0,5,0.735502,0,0.612821,0,0,4,71868,83776,75484,Mid FICO
9,0,0,194,0,0,13,0,0,12,0.126133,0,0.530945,0,0,0,229041,250648,90000,High FICO
3,0,0,160,1,0,3,0,0,10,0.227379,0,0.831059,0,0,0,62347,68404,36415,High FICO
5,0,2,225,6,0,0,6,0,7,0.410737,0,0,0,1,15,49375,69063,57000,Mid FICO
0,0,1,129,0,0,NULL,0,0,1,0.0962069,1,0,0,0,0,3674,27195,58000,Mid FICO
3,0,6,93,1,0,4,1,0,7,2.02464,0,0.453094,0,0,0,16354,14659,25000,Mid FICO
0,0,3,84,2,0,0,24,0,2,0.0288889,0,0,0,6,26,6487,5500,27000,Low FICO
4,0,3,125,3,0,3,0,0,4,0.2726,0,0,0,0,0,9944,9500,30000,Mid FICO
6,0,0,127,0,0,NULL,1,0,9,3.0033,0,0.66566,0,2,6,38421,43189,5000,Mid FICO
4,0,1,57,0,0,8,0,0,5,0.415928,0,0.997333,0,1,1,42819,43708,22100,Mid FICO
6,0,2,191,5,1,1,0,0,6,0.515077,5,0.0281818,1,0,0,14971,18098,26000,Mid FICO
5,0,0,251,1,0,5,0,0,4,0.125128,1,0.413729,0,0,0,20247,23584,46800,Mid FICO
3,0,2,232,4,0,1,0,0,3,0.0704,0,0.992727,0,0,0,4221,4674,15000,Mid FICO
1,0,3,326,0,0,15,0,1,6,0.294706,0,0,0,2,7,159473,186928,34000,Mid FICO
1,0,5,64,2,0,2,1,0,2,4.6452,0,0,0,0,0,17507,18233,10000,Low FICO
7,0,1,187,4,0,2,0,0,8,1.49878,1,0.61551,0,2,10,88426,79237,75000,Mid FICO
11,0,0,144,3,0,0,0,0,10,0.289333,0,0.946541,0,0,0,31296,33821,45000,Mid FICO
7,0,0,123,1,0,3,0,0,12,0.419053,0,0.81694,0,0,0,71446,97161,38000,High FICO
4,0,4,181,3,0,3,0,0,2,0.295333,0,0,0,0,1,22883,25801,18000,Low FICO
